Category,Forum Name,Title,Ravelry Link/Message,Tags,Catbox link,Column 1,Column 8,Column 9
Designer Q–Z,zanete-knits,Pagan Sky,https://www.ravelry.com/patterns/library/pagan-sky,Pullover,https://files.catbox.moe/jjjxls.pdf,,,
Designer Q–Z,zanete-knits,Noura Cardigan,https://www.ravelry.com/patterns/library/noura-cardigan,cardigan,https://files.catbox.moe/ev05y2.pdf,,,
Designer Q–Z,zanete-knits,Moonglow Top,https://www.ravelry.com/patterns/library/moonglow-top,Top/Tank/Blouse,https://files.catbox.moe/3nrklx.pdf,,,
Designer Q–Z,zanete-knits,Lyon Memories Socks,https://www.ravelry.com/patterns/library/lyon-memories-socks,,,,,
Designer Q–Z,zanete-knits,Datura Cardigan,https://www.ravelry.com/patterns/library/datura-cardigan,cardigan,https://files.catbox.moe/nnnyp4.pdf,,,
Designer Q–Z,zanete-knits,Austras Koks Pullover,https://www.ravelry.com/patterns/library/austras-koks-pullover,Pullover,,,,
Designer Q–Z,zanete-knits,A thousand and One Suns,https://www.ravelry.com/patterns/library/a-thousand-and-one-suns,pullover,https://files.catbox.moe/ikx28f.pdf,,,
Lounge Room 🧶,pattern-requests,Villa wrap by Anne Ventzel,https://www.ravelry.com/patterns/library/villa-wrap,,,,,
Lounge Room 🧶,pattern-requests,Smilla's sleeves by Anne Ventzel,https://www.ravelry.com/patterns/library/smillas-sleeves,,,,,
Lounge Room 🧶,pattern-requests,Slanty stripes,https://www.ravelry.com/patterns/library/slanty-stripes,,,,,
Lounge Room 🧶,pattern-requests,Serene V Top by Urban Knit,http://www.ravelry.com/patterns/library/serene-v-top,Request,,,,
Lounge Room 🧶,pattern-requests,Sahra by Urban Knit,https://www.ravelry.com/patterns/library/sahra-sweater,Request,,,,
Lounge Room 🧶,pattern-requests,Russell Scarf by Laura Penrose,https://www.ravelry.com/patterns/library/russell-scarf,Request,,,,
Lounge Room 🧶,pattern-requests,Rain or Shine Blanket by Stephen West,https://www.ravelry.com/patterns/library/rain-or-shine-blanket,,,,,
Lounge Room 🧶,pattern-requests,Petiteknit - Anker shirt,https://www.ravelry.com/patterns/library/ankers-shirt,Request,,,,
Lounge Room 🧶,pattern-requests,Onni Socks by Urban Knit,https://www.ravelry.com/patterns/library/onni-socks,,,,,
Lounge Room 🧶,pattern-requests,Nido Pullover by Jared Flood,https://www.ravelry.com/patterns/library/nido-pullover,,,,,
Lounge Room 🧶,pattern-requests,Lacey Loop Top by Other Loops_,https://www.ravelry.com/patterns/library/lacey-loop-top,Request,,,,
Lounge Room 🧶,pattern-requests,Juice by Kutova Kika,http://www.ravelry.com/patterns/library/juice-sweater,Request,,,,
Lounge Room 🧶,pattern-requests,Earth crop Uma Murphy,https://www.ravelry.com/patterns/library/earth-crop,,,,,
Lounge Room 🧶,pattern-requests,Augustins no 3 by Anne-Sophie Velling,http://www.ravelry.com/patterns/library/augustins-no-3,Request,,,,
Lounge Room 🧶,pattern-requests,Astrid Sweater by Knitting for Olive,https://www.ravelry.com/patterns/library/astrid-sweater-3,Request,,,,
Miscellaneous,accessories-hats-neckwear,zig zag pizzazz by Vicky Streater,https://www.ravelry.com/patterns/library/zig-zag-pizzazz,,,,,
Miscellaneous,accessories-hats-neckwear,Worms in Dirt Scarf by LeafhopperKnits,https://www.ravelry.com/patterns/library/worms-in-dirt-scarf,neckwear,,,,
Miscellaneous,accessories-hats-neckwear,Ugly Balaclava by Marie Honzikova,https://www.ravelry.com/patterns/library/ugly-balaclava,hat,,,,
Miscellaneous,accessories-hats-neckwear,Thelma Scarf by Ingrid Dyb,https://www.ravelry.com/patterns/library/thelma-scarf,neckwear,,,,
Miscellaneous,accessories-hats-neckwear,The Sky at Night by Lisa Hannes,https://www.ravelry.com/patterns/library/the-sky-at-night,,,,,
Miscellaneous,accessories-hats-neckwear,The One & Only Morehouse Alligator Scarf pattern by Morehouse Designs,https://www.ravelry.com/patterns/library/the-one--only-morehouse-alligator-scarf,neckwear,,,,
Miscellaneous,accessories-hats-neckwear,The Mitten Handbook by Mary Scott Huff,https://www.ravelry.com/patterns/sources/the-mitten-handbook,gloves,,,,
Miscellaneous,accessories-hats-neckwear,Sprinkles Shawl by Ambah O'Brien,https://www.ravelry.com/patterns/library/sprinkles-shawl,neckwear,https://files.catbox.moe/rwfzyf.pdf,,,
Miscellaneous,accessories-hats-neckwear,Songbird Mittens by Erica Heusser,https://www.ravelry.com/patterns/library/songbird-mittens,other,,,,
Miscellaneous,accessories-hats-neckwear,SNOWFLAKE scarf by Ngo Quynh,https://www.ravelry.com/patterns/library/snowflake-scarf-22,neckwear,,,,
Miscellaneous,accessories-hats-neckwear,Sand Ripples by Lisa Mutch,https://www.ravelry.com/patterns/library/sand-ripples-2,neckwear,,,,
Miscellaneous,accessories-hats-neckwear,Ruffle collar Leya by Natasha Gizamova,http://www.ravelry.com/patterns/library/ruffle-collar-leya,,,,,
Miscellaneous,accessories-hats-neckwear,Penelope Kerchief (Penelope Sjalett) by Linnea Nyman,https://www.ravelry.com/patterns/library/penelope-kerchief-penelope-sjalett,other,,,,
Miscellaneous,accessories-hats-neckwear,Only Yarn in the Building: A Mystery Knitalong by Mary Annarella,https://www.ravelry.com/patterns/library/only-yarn-in-the-building-a-mystery-knitalong,,,,,
Miscellaneous,accessories-hats-neckwear,Milotte Headover by Vicy Milotte,https://www.ravelry.com/patterns/library/milotte-headover,"hat, other",,,,
Miscellaneous,accessories-hats-neckwear,Margot's Garden Fingerless Mittens by Karen Porter,https://www.ravelry.com/patterns/library/margots-garden-fingerless-mittens,gloves,https://files.catbox.moe/nsz4nq.pdf,,,
Miscellaneous,accessories-hats-neckwear,Magväskan Dagny by Bonnica Sjöblom,https://www.ravelry.com/patterns/library/magvaskan-dagny,bag,,,,
Miscellaneous,accessories-hats-neckwear,Lehtiputous-kauluri by nosinnepain,https://www.ravelry.com/patterns/library/lehtiputous-kauluri,neckwear,,,,
Miscellaneous,accessories-hats-neckwear,Leaflette by Justyna Lorkowska,https://www.ravelry.com/patterns/library/leaflette-2,,https://files.catbox.moe/lfc79a.pdf,,,
Miscellaneous,accessories-hats-neckwear,Joy Clutch Bag by Muki Crafts,https://www.ravelry.com/patterns/library/joy-clutch-bag,other,,,,
Miscellaneous,accessories-hats-neckwear,Hay Bay Mittens by Cheryl Toy,https://www.ravelry.com/patterns/library/hay-bay-mittens,,,,,
Miscellaneous,accessories-hats-neckwear,Harlan Hat by Corrina Ferguson,https://www.ravelry.com/patterns/library/harlan-hat,hat,,,,
Miscellaneous,accessories-hats-neckwear,Gretna Hat by Rachel Brockman,https://www.ravelry.com/patterns/library/gretna-hat,hat,https://files.catbox.moe/9srsjw.pdf,,,
Miscellaneous,accessories-hats-neckwear,Gossamerino by Natalie Pelykh,https://www.ravelry.com/patterns/library/gossamerino,Hat,https://files.catbox.moe/ykef3u.pdf,,,
Miscellaneous,accessories-hats-neckwear,Frost mittens by Inger Berg,https://www.ravelry.com/patterns/library/frost-mittens-3,other,,,,
Miscellaneous,accessories-hats-neckwear,Fallen by Kyle Vey,https://www.ravelry.com/patterns/library/fallen-3,neckwear,,,,
Miscellaneous,accessories-hats-neckwear,Cheese Doodle Cowl by Jamie Lomax,https://www.ravelry.com/patterns/library/cheese-doodle-cowl,neckwear,,,,
Miscellaneous,accessories-hats-neckwear,Boneyard Sweethearts,https://www.ravelry.com/patterns/library/boneyard-sweethearts,hat,,,,
Miscellaneous,accessories-hats-neckwear,Blomstra by Kajsa Vuorela Fredriksson,https://www.ravelry.com/patterns/library/blomstra-4,hat,,,,
Miscellaneous,accessories-hats-neckwear,Bliss-Bloss Shawl by Ambah O'Brien,https://www.ravelry.com/patterns/library/bliss-bloss-shawl,,,,,
Miscellaneous,accessories-hats-neckwear,Biselado by Marija Korać,https://www.ravelry.com/patterns/library/biselado,neckwear,,,,
Miscellaneous,accessories-hats-neckwear,Bescarfed scarf by Marina Morozova,https://www.ravelry.com/patterns/library/bescarfed-scarf,,,,,
Miscellaneous,accessories-hats-neckwear,Begonia beret by KnitVik,https://www.ravelry.com/patterns/library/begonia-beret,hat,,,,
Miscellaneous,accessories-hats-neckwear,Autumn 1 Doodle (Infinity Cowl) by Jamie Lomax,https://www.ravelry.com/patterns/library/autumn-1-doodle-infinity-cowl,neckwear,https://files.catbox.moe/1m6ghy.pdf,,,
Miscellaneous,baby-knits,"Tiriltunge Newborn Onesie, Nyfødtbody by Shja",https://www.ravelry.com/patterns/library/tiriltunge-newborn-onesie-nyfdtbody,"other, baby",,,,
Miscellaneous,baby-knits,Sunday Morning Romper for The Oak Folk by Sandra Magalhães,https://www.ravelry.com/patterns/library/sunday-morning-romper-for-the-oak-folk,other,https://files.catbox.moe/nmstta.pdf,,,
Miscellaneous,baby-knits,Stormy Weather Hat by Strikkesoffe by Sofie Hågensen,https://www.ravelry.com/patterns/library/uvrslua---stormy-weather-hat,other,,,,
Miscellaneous,baby-knits,Sorgenfri foldover jacket Mini 24st/10cm by Guri Pedersen,https://www.ravelry.com/patterns/library/sorgenfri-foldover-jacket-mini-24st-10cm,"cardigan, baby",https://files.catbox.moe/f60v4f.pdf,,,
Miscellaneous,baby-knits,Rosebud Baby Bodysuit by pawlymade,https://www.ravelry.com/patterns/library/rosebud-baby-bodysuit,baby,,,,
Miscellaneous,baby-knits,Rhombus bonnet by sukha.knit,https://www.ravelry.com/patterns/library/rhombus-bonnet,other,,,,
Miscellaneous,baby-knits,Nelly's suit by Nashwa Sakr,https://www.ravelry.com/patterns/library/nellys-suit,other,https://files.catbox.moe/8iw4yc.pdf,,,
Miscellaneous,baby-knits,Latte Coat by Lisa Chemery,https://www.ravelry.com/patterns/library/latte-coat,other,https://files.catbox.moe/brsvqr.pdf,,,
Miscellaneous,baby-knits,Emily baby dress by Natasha Gizamova,https://www.ravelry.com/patterns/library/emily-baby-dress-2,"other, baby",https://files.catbox.moe/a468fr.pdf,,,
Miscellaneous,baby-knits,Elizabeth Coat by by Tatyana Zhigalkovich,https://www.ravelry.com/patterns/library/elizabeth-coat,other,https://files.catbox.moe/9by527.pdf,,,
Miscellaneous,baby-knits,Chloe Dress by Mon Petit Violon,https://www.ravelry.com/patterns/library/chloe-dress-2,,https://files.catbox.moe/nyycop.pdf,,,
Miscellaneous,baby-knits,Celer baby socks by Kristina Tyla,https://www.ravelry.com/patterns/library/celer-baby-socks,other,https://files.catbox.moe/2dxho7.pdf,,,
Miscellaneous,baby-knits,Cable and Teddybear Jacket by Debbie Bliss,https://www.ravelry.com/patterns/library/cable-and-teddybear-jacket,"cardigan, baby",,,,
Miscellaneous,baby-knits,"Baby A-Line dress, Bolero & Rompers - P070 by OGE Knitwear Designs",https://www.ravelry.com/patterns/library/baby-a-line-dress-bolero--rompers---p070,other,https://files.catbox.moe/gdlror.pdf,,,
Miscellaneous,baby-knits,87 / Little Bumblebee Romper by Florence Merlin,https://www.ravelry.com/patterns/library/87---little-bumblebee-romper,baby,,,,
Miscellaneous,baby-knits,86 / Little Bumblebee Bonnet by Florence Merlin,https://www.ravelry.com/patterns/library/86---little-bumblebee-bonnet,baby,,,,
Miscellaneous,baby-knits,81 / Little Knot by Florence Merlin,https://www.ravelry.com/patterns/library/81---little-knot,other,https://files.catbox.moe/zw65p0.pdf,,,
Miscellaneous,baby-knits,8 / Wrap cardigan pattern by Florence Merlin,https://www.ravelry.com/patterns/library/8---wrap-cardigan,other,https://files.catbox.moe/z5enmw.pdf,,,
Miscellaneous,baby-knits,# 37 Shirt Sottile by Lana Grossa,https://www.ravelry.com/patterns/library/-37-shirt-sottile,,,,,
Miscellaneous,bottoms-skirts-dresses,Zara Striped Dress - Hobbii,https://hobbii.com/zara-striped-dress,dress,,,,
Miscellaneous,bottoms-skirts-dresses,"The KnitFit by Paige Parkin, @knitdiaries",https://www.ravelry.com/patterns/library/the-knitfit-2,dress,,,,
Miscellaneous,bottoms-skirts-dresses,Summer Lounge Shorts by Tamera L,https://www.ravelry.com/patterns/library/summer-lounge-shorts,bottoms,https://files.catbox.moe/6arhep.pdf,,,
Miscellaneous,bottoms-skirts-dresses,Summer Lounge Shorts by Tamera L,https://www.ravelry.com/patterns/library/summer-lounge-shorts,bottoms,https://files.catbox.moe/6arhep.pdf,,,
Miscellaneous,bottoms-skirts-dresses,Fiola Dress and Romper by Hoppestrikk,https://www.ravelry.com/patterns/library/fiola-dress-and-romper,dress,,,,
Miscellaneous,bottoms-skirts-dresses,Dahlia Skirt by Anna Elizabeth Anderson,https://www.ravelry.com/patterns/library/dahlia-skirt-3,skirt,,,,
Miscellaneous,cardigan,Zosia Wrap cardigan by Aleksandra Sołowianiuk,https://www.ravelry.com/patterns/library/zosia-wrap-cardigan,cardigan,https://files.catbox.moe/gwpvz6.pdf,,,
Miscellaneous,cardigan,Wioletta Cardigan by Aleksandra Sołowianiuk,https://www.ravelry.com/patterns/library/wioletta-cardigan,cardigan,,,,
Miscellaneous,cardigan,Winona Polo by Emily Y Chen,https://www.ravelry.com/patterns/library/winona-polo,cardigan,,,,
Miscellaneous,cardigan,Whitmoor Cardigan by Ami Lowden,https://www.ravelry.com/patterns/library/whitmoor-cardigan,cardigan,,,,
Miscellaneous,cardigan,Vivian Cardigan by Lea (kisskiss.rhinestones),https://www.ravelry.com/patterns/library/vivian-cardigan-2,cardigan,,,,
Miscellaneous,cardigan,Sommerkoften 2016 by Monika Mortensen,https://www.ravelry.com/patterns/library/sommerkoften-2016,Single Pattern PDF,https://files.catbox.moe/j5m3bu.pdf,,,
Miscellaneous,cardigan,Rib knit cardigan Heather by Julia Piro,https://www.ravelry.com/patterns/library/rib-knit-cardigan-heather,cardigan,,,,
Miscellaneous,cardigan,Ramona Cardigan by Elizabeth Smith,https://www.ravelry.com/patterns/library/ramona-cardigan,cardigan,,,,
Miscellaneous,cardigan,Polar Bear Cape by Hyeonji Jin,https://www.ravelry.com/patterns/library/polar-bear-cape,cardigan,,,,
Miscellaneous,cardigan,Pioni by Anna Johanna,https://www.ravelry.com/patterns/library/pioni,cardigan,https://cdn.discordapp.com/attachments/1379477775022428281/1379477776029192345/Pioni.pdf?ex=6840624b&is=683f10cb&hm=a5d00b4c9c7089b3bd487c4b3842e6bf12531c34ff3c5ba707e7ce05084318bc&,,,
Miscellaneous,cardigan,Minou Cardigan by Luisa Rehkopf,https://www.ravelry.com/patterns/library/minou-cardigan,cardigan,,,,
Miscellaneous,cardigan,Melody Cardigan by Anna Krzyżak,https://www.ravelry.com/patterns/library/melody-cardigan,cardigan,,,,
Miscellaneous,cardigan,Marysia cardigan by VertAndRoseKnits,etsy.com/fr/listing/1380940498/motif-de-cardigan-en-tricot-double?click_key=8d1414b22b4344d3f4de7c198d3d3838d7e1dbbb%3A1380940498&click_sum=d921095d&ref=shop_home_active_12&crt=1,cardigan,,,,
Miscellaneous,cardigan,Maema DK by Megan Nodecker,https://www.ravelry.com/patterns/library/maema-dk,cardigan,,,,
Miscellaneous,cardigan,Love & Peace Cardigan by berryknitting,https://www.ravelry.com/patterns/library/love--peace-cardigan,cardigan,,,,
Miscellaneous,cardigan,Let's Boogie Cardigan by ahoneyknits by Cam,https://www.ravelry.com/patterns/library/lets-boogie-cardigan,cardigan,,,,
Miscellaneous,cardigan,Heirloom Quilt Cardigan by Katryn Seeburger,https://www.ravelry.com/patterns/library/heirloom-quilt-cardigan,cardigan,,,,
Miscellaneous,cardigan,Gaon Cardigan by Soomin Ahn,https://www.ravelry.com/patterns/library/gaon-cardigan,cardigan,,,,
Miscellaneous,cardigan,Deulkkot Cardigan by Eunji Jang,https://www.ravelry.com/patterns/library/deulkkot-cardigan,cardigan,,,,
Miscellaneous,cardigan,"Daisy Cardigan Knitting Pattern, Knitting Women Pattern, Knitting Crop Cardigan - Etsy",https://www.etsy.com/listing/1789986651/daisy-cardigan-knitting-pattern-knitting?ls=r&external=1&rec_type=ss&ref=landingpage_similar_listing_top-1&pro=1&content_source=7d22de78ebb64382151b90befb72813a9d77bbfc%253A1789986651&logging_key=7d22de78ebb64382151b90befb72813a9d77bbfc%3A1789986651,cardigan,,,,
Miscellaneous,cardigan,Cirrus Cardigan Knitting - Etsy,https://www.etsy.com/listing/1151717191/cirrus-cardigan-knitting-pattern,cardigan,,,,
Miscellaneous,cardigan,Candy Cardigan by Katharina von Blumenthal,https://www.ravelry.com/patterns/library/candy-cardigan-9,cardigan,,,,
Miscellaneous,cardigan,Another Check Cardi Set by Chrystelle Liu,https://www.ravelry.com/patterns/library/another-check-cardi-set,cardigan,,,,
Miscellaneous,other,Yarn Cozy Lite (Knit) by Knitty Natty,https://www.ravelry.com/patterns/library/yarn-cozy-lite-knit,other,,,,
Miscellaneous,other,Strawberry Pouch Charm Bag by Aleksandra Sołowianiuk,https://www.ravelry.com/patterns/library/strawberry-pouch-bag-charm,,https://files.catbox.moe/jsbjre.pdf,,,
Miscellaneous,other,Small panelled sweater by Julie Williams,https://www.ravelry.com/patterns/library/small-panelled-sweater,other,,,,
Miscellaneous,other,scrunchie bag by Loupy Studio,https://www.ravelry.com/patterns/library/scrunchie-bag-2,other,,,,
Miscellaneous,other,Persian Dreams by Jenise Hope,https://www.ravelry.com/patterns/library/persian-dreams,"other, home decor",https://files.catbox.moe/tl9hc9.pdf,,,
Miscellaneous,other,Nectar blanket by Ysolda Teague,https://www.ravelry.com/patterns/library/nectar-blanket,,,,,
Miscellaneous,other,Mini Chickens and Envelope by Cute Knit Toy,https://www.etsy.com/listing/1720606361,,,,,
Miscellaneous,other,Little doll,toys,.,,,,
Miscellaneous,other,Little cotton rabbit,toys,.,,,,
Miscellaneous,other,Lions,toys,.,,,,
Miscellaneous,other,Fly Agaric Mushroom by Norman Schwarze - Nimble Needles,https://www.ravelry.com/patterns/library/fly-agaric-mushroom-2,,https://files.catbox.moe/nxf96l.pdf,,,
Miscellaneous,other,Emotional Support Chicken by Annette Corsino,https://www.ravelry.com/patterns/library/emotional-support-chicken,"toys, home decor",,,,
Miscellaneous,other,Dresses,toys,.,,,,
Miscellaneous,socks,Winter (The Wind Can Be Still) by Oakwood Knits,https://www.ravelry.com/patterns/library/winter-the-wind-can-be-still,,https://files.catbox.moe/nudhjq.pdf,,,
Miscellaneous,socks,"Vanilla Socks on 9"" Circulars by Crazy Sock Lady Designs",https://ravelry.com/patterns/library/1039035,,,,,
Miscellaneous,socks,Turkish Bed Socks by Kit Hutchin,https://www.ravelry.com/patterns/library/turkish-bed-socks,,,,,
Miscellaneous,socks,The Short & Sweet by Andrea Yetman,https://www.ravelry.com/patterns/library/the-short--sweet,,,,,
Miscellaneous,socks,Summer (The Sun Can Bend an Orange Sky) Sock Pattern by Oakwood Knits,https://www.ravelry.com/patterns/library/summer-the-sun-can-bend-an-orange-sky,,https://files.catbox.moe/blxnqn.pdf,,,
Miscellaneous,socks,Strawberry Socks by Minna Metsanen,https://www.ravelry.com/patterns/library/42-mansikka-villasukat---strawberry-socks,,https://files.catbox.moe/tpne5j.pdf,,,
Miscellaneous,socks,Spring (The Valley Comes Alive) by Oakwood Knits,https://www.ravelry.com/patterns/library/spring-the-valley-comes-alive,,https://files.catbox.moe/4fqoce.pdf,,,
Miscellaneous,socks,So Sporty Socks by Natalija keenWhale,https://www.ravelry.com/patterns/library/so-sporty-socks,,https://files.catbox.moe/2k2f95.pdf,,,
Miscellaneous,socks,Simply Striped Shorties by This Handmade Life,https://www.ravelry.com/patterns/library/simply-striped-shorties,,,,,
Miscellaneous,socks,Simply Striped Shorties by This Handmade Life,https://www.ravelry.com/patterns/library/socks-for-dad,,,,,
miscellaneous,socks,Samu Socks by  Pascuali Collezioni,https://www.ravelry.com/patterns/library/socks-samu,,https://files.catbox.moe/nx05k0.pdf,,,
Miscellaneous,socks,Rainbows for Kaylan by Laura Salisbury,https://www.ravelry.com/patterns/library/rainbows-for-kaylan,,,,,
Miscellaneous,socks,"Operation Sock Drawer by THE KNITMORE GIRLS, Gigi and Jasmin Knitmore",https://www.ravelry.com/patterns/sources/operation-sock-drawer,e-book,https://files.catbox.moe/gk4tr5.pdf,,,
Miscellaneous,socks,Lingerie by Maria Näslund,https://www.ravelry.com/patterns/library/lingerie,,,,,
miscellaneous,socks,Knit Soxx for Everyone by Kerstin Balke,https://www.ravelry.com/patterns/sources/topp-8136-soxxbook-familyfriends,,https://files.catbox.moe/ylz34n.pdf,,,
Miscellaneous,socks,Knit A Box Of Socks by This Handmade Life,https://www.ravelry.com/patterns/sources/knit-a-box-of-socks,e-book,https://files.catbox.moe/uvea8n.pdf,,,
Miscellaneous,socks,Holly & Jolly Socks by This Handmade Life,https://www.ravelry.com/patterns/library/holly--jolly-socks,,,,,
Miscellaneous,socks,Heelstrike by Renee Strouts,https://www.ravelry.com/patterns/library/heelstrike,,,,,
Miscellaneous,socks,Grannies-in-a-Row Socks by Jen Yard,https://www.ravelry.com/patterns/library/grannies-in-a-row-socks,,,,,
Miscellaneous,socks,Golden Hour socks by Anna Radchenko,https://www.ravelry.com/patterns/library/golden-hour-socks-4,,,,,
Miscellaneous,socks,Gingerbread Socks by Tonje Haugli,https://www.ravelry.com/patterns/library/pepperkakesokker---gingerbread-socks,,https://files.catbox.moe/t1qe05.pdf,,,
Miscellaneous,socks,Foxtrot pattern by Christie Wareham-Norfolk,https://www.ravelry.com/patterns/library/foxtrot-8,,,,,
miscellaneous,socks,Flowing Mane / Liinaharjasukat by Lumi Karmitsa,https://www.ravelry.com/patterns/library/flowing-mane---liinaharjasukat,,https://files.catbox.moe/9nwf3f.pdf,,,
Miscellaneous,socks,Flowerbed Socks Set by Knitail/ Derako,https://www.ravelry.com/patterns/library/flowerbed-socks-set,,https://files.catbox.moe/q93sju.pdf,,,
Miscellaneous,socks,Fall (the smell of mushrooms) by Oakwood Knits -,https://www.ravelry.com/patterns/library/fall-the-smell-of-mushrooms,,https://files.catbox.moe/ylb1ey.pdf,,,
Miscellaneous,socks,Drop Stitch Socks by Ute Rehners,https://www.ravelry.com/patterns/library/fallmaschen-sockchen,,https://files.catbox.moe/9q80g4.pdf,,,
Miscellaneous,socks,Don’t forget the Chickens! Socks by Sophie Skinner,https://www.ravelry.com/patterns/library/dont-forget-the-chickens-socks,,https://files.catbox.moe/3smv4u.pdf,,,
Miscellaneous,socks,Ditsy Floral Socks by Stephanie Maz,https://www.ravelry.com/patterns/library/ditsy-floral-socks,,,,,
Miscellaneous,socks,Delfter Socken by Lena Trost,https://www.ravelry.com/patterns/library/delfter-socken,,,,,
Miscellaneous,socks,Daisy Socks by Solvara Knitwear,https://www.ravelry.com/patterns/library/daisy-socks-10,,,,,
Miscellaneous,socks,Colourful Knit Soxx by Kirsten Balke,https://www.amazon.com/Knit-Soxx-Everyone-Colorful-Patterns/dp/0811739570,e-book,https://files.catbox.moe/c1o8lr.pdf,,,
Miscellaneous,socks,Chaussettes Homard by Lysandre Hourdin,https://www.ravelry.com/patterns/library/chaussettes-homard,,,,,
Miscellaneous,socks,Cafe Au Lait Anklet Socks by This Handmade Life,https://www.ravelry.com/patterns/library/cafe-au-lait-anklet-socks,,,,,
Miscellaneous,socks,Boohoo Socks by Dolly Laishram Bhardwaj,https://www.ravelry.com/patterns/library/boohoo-socks,,,,,
Miscellaneous,socks, Elmina's summer socks Vol. 2 by Kajsa Vuorela Fredriksson,https://www.ravelry.com/patterns/library/elminas-summer-socks-vol2,,https://files.catbox.moe/qhttmn.pdf,,,
Miscellaneous,sweater-jumper-pullover,Zyma Sweater by Olga Putano Designs,https://www.ravelry.com/patterns/library/zyma-sweater,pullover,,,,
Miscellaneous,sweater-jumper-pullover,Woven Bands by Claudia Eisenkolb,https://www.ravelry.com/patterns/library/woven-bands,pullover,,,,
Miscellaneous,sweater-jumper-pullover,Wintergarden Pullover by Mary Ann Stephens,https://www.ravelry.com/patterns/library/wintergarden-pullover,pullover,,,,
Miscellaneous,sweater-jumper-pullover,Winona Polo Heavyweight Ed by Emily Y Chen,https://www.ravelry.com/patterns/library/winona-polo-heavyweight-ed,pullover,,,,
Miscellaneous,sweater-jumper-pullover,Wildspring Cardigan by Rosemary (Romi) Hill,https://www.ravelry.com/patterns/library/wildspring-cardigan,pullover,,,,
Miscellaneous,sweater-jumper-pullover,Whitmoor Sweater by Ami Lowden,https://www.ravelry.com/patterns/library/whitmoor-sweater,pullover,,,,
Miscellaneous,sweater-jumper-pullover,White Lizard by Ririko,https://www.ravelry.com/patterns/library/white-lizard,,,,,
Miscellaneous,sweater-jumper-pullover,Weekend Glow sweater by Julia Piro,https://www.ravelry.com/patterns/library/weekend-glow-sweater,pullover,,,,
Miscellaneous,sweater-jumper-pullover,Viperidae sweater by Klara Cecilia,https://www.ravelry.com/patterns/library/viperidae-sweater,pullover,https://files.catbox.moe/eg849q.pdf // https://files.catbox.moe/ras8zu.pdf,,,
Miscellaneous,sweater-jumper-pullover,Villa Marie by Jennifer Beale,https://www.ravelry.com/patterns/library/villa-marie,pullover,,,,
Miscellaneous,sweater-jumper-pullover,Usagi by Harper Bee,https://www.ravelry.com/patterns/library/usagi-3,pullover,,,,
Miscellaneous,sweater-jumper-pullover,Upland Sweater by Olga Putano Designs,https://www.ravelry.com/patterns/library/upland-sweater,pullover,,,,
Miscellaneous,sweater-jumper-pullover,Unicorn Tapestry Sweater by Marit Noor Sæter,https://www.ravelry.com/patterns/library/unicorn-tapestry-sweater-2,pullover,,,,
Miscellaneous,sweater-jumper-pullover,Tulip by Melody Hoffmann,https://www.ravelry.com/patterns/library/tulip-49,pullover,,,,
Miscellaneous,sweater-jumper-pullover,Tröjan Barbros stjärnor by Maja Åkerström,https://www.ravelry.com/patterns/library/trojan-barbros-stjarnor,pullover,,,,
Miscellaneous,sweater-jumper-pullover,The Stockholm Sweater by Astrid Troland,https://www.ravelry.com/patterns/library/the-stockholm-sweater,pullover,,,,
Miscellaneous,sweater-jumper-pullover,The Sebastian Sweater by Juicy Luce,https://www.ravelry.com/patterns/library/the-sebastian-sweater,pullover,,,,
Miscellaneous,sweater-jumper-pullover,The Saturn Jumper by Charlie Millar,https://www.ravelry.com/patterns/library/the-saturn-jumper,pullover,,,,
Miscellaneous,sweater-jumper-pullover,The Ribbon Top Guide - Etsy,https://www.etsy.com/listing/1832643456/the-ribbon-top-guide?ref=shop_home_feat_1&bes=1&logging_key=05d313cc4ae383b2f42c12f237dba97697ca92f1%3A1832643456,pullover,,,,
Miscellaneous,sweater-jumper-pullover,The Kindness of Ravens by Harper Bee,https://www.ravelry.com/patterns/library/the-kindness-of-ravens,pullover,,,,
Miscellaneous,sweater-jumper-pullover,The Coffee Club Jumper by Brenda Lam,https://www.ravelry.com/patterns/library/the-coffee-club-jumper,pullover,,,,
Miscellaneous,sweater-jumper-pullover,Tessagenseren | Strikkeland,https://strikkeland.no/produkter/oppskrifter/show?produktID=110944&page=2&butikk=strikkevorin,pullover,,,,
Miscellaneous,sweater-jumper-pullover,T-rex Hoodie by Denny Gould,https://www.ravelry.com/patterns/library/t-rex-hoodie,pullover,https://files.catbox.moe/w5bidc.pdf,,,
Miscellaneous,sweater-jumper-pullover,T-rex Hoodie by Denny Gould,https://www.ravelry.com/patterns/library/t-rex-hoodie,pullover,https://files.catbox.moe/w5bidc.pdf,,,
Miscellaneous,sweater-jumper-pullover,Syncope by Winter's Weather Knits,https://www.ravelry.com/patterns/library/syncope,pullover,,,,
Miscellaneous,sweater-jumper-pullover,Superstitious Pullover by Michael Shawn,https://www.ravelry.com/patterns/library/superstitious-pullover,,,,,
Miscellaneous,sweater-jumper-pullover,Such a Winter's Day by Heidi Kirrmaier,https://www.ravelry.com/patterns/library/such-a-winters-day,pullover,,,,
Miscellaneous,sweater-jumper-pullover,Stargazer Sweater by Inke Swyzen,https://www.ravelry.com/patterns/library/stargazer-sweater-3,pullover,,,,
